ident,type,name,latitude_deg,longitude_deg,iso_country,iso_region
TA62,closed,Emergency-1 Houston Center Heliport,29.756599,-95.362397,US,US-TX
TA72,closed,Hillcrest Baptist Medical Center Heliport,31.559181,-97.175495,US,US-TX
TA83,closed,Short Field,32.539902,-97.1922,US,US-TX
TA85,closed,Chambers Airport,33.3232,-96.232202,US,US-TX
TA92,closed,Rowan Heliport,29.6308,-95.286903,US,US-TX
TA99,closed,Bell Helicopter Plant-3 Heliport,32.791801,-97.217002,US,US-TX
TE44,closed,My Heliport,30.1063,-94.855797,US,US-TX
TE72,closed,Haven Field,32.327099,-96.840201,US,US-TX
TN13,closed,Barret Airport,35.375099,-89.766701,US,US-TN
TN26,closed,Baptist Hospital Heliport,35.139,-90.030899,US,US-TN
TN86,closed,Walden Ridge Airport,35.798753,-84.763705,US,US-TN
TS05,closed,Progreso Airport,26.0837,-97.950302,US,US-TX
TS13,closed,Station 30 Heliport,29.294701,-96.308899,US,US-TX
TS22,closed,Joye Ranch Airport,29.241699,-97.6297,US,US-TX
TS42,closed,Del-Tex Airport,34.196499,-102.127997,US,US-TX
TS70,closed,Jack Miller Airport,32.575102,-97.086998,US,US-TX
TS79,closed,Air Logistics Heliport,28.439699,-96.419702,US,US-TX
TS80,closed,Mc Alister Farm Airport,34.1306,-98.903099,US,US-TX
TS81,closed,Town & Country Heliport,29.7836,-95.555801,US,US-TX
TS84,closed,Texoma Medical Center Heliport,33.766028,-96.550316,US,US-TX
TS95,closed,Aviasud Airpark,29.486401,-95.930801,US,US-TX
TS98,closed,Wings Over Texas Airport,32.7869,-96.3069,US,US-TX
TS99,closed,Action Nr 2 Heliport,29.935499,-95.513494,US,US-TX
TX16,closed,Log Cabin Airport,32.802502,-97.6092,US,US-TX
TX54,closed,Moore Airpark,26.2125,-98.408058,US,US-TX
TX71,closed,JMK International Inc Heliport,32.715333,-97.413665,US,US-TX
TX73,closed,Big Brown Creek Airstrip,31.830998,-96.0522,US,US-TX
TX76,closed,Baylor Scott & White Medical Center Heliport,32.919637,-96.660842,US,US-TX
TX89,closed,Ganze Ranch Airstrip,32.969799,-96.622498,US,US-TX
TX90,closed,Flight Safety Texas Heliport,32.802101,-97.183296,US,US-TX
TX98,closed,Hawkins Private Airport,32.475101,-97.5009,US,US-TX
US-0002,closed,Governor's Island Army Airfield,40.68709946,-74.02210236,US,US-NY
US-0003,closed,Naval Air Station Rockaway,40.56999969,-73.87000275,US,US-NY
US-0004,closed,Rockaway Airport,40.60160065,-73.78199768,US,US-NY
US-0005,closed,Staten Island Airport,40.58029938,-74.16619873,US,US-NY
US-0006,closed,Miller Army Airfield,40.567501,-74.099503,US,US-NY
US-0007,closed,Roosevelt Field,40.73809814,-73.61250305,US,US-NY
US-0008,closed,Hicksville Aviation Country Club,40.74000168,-73.52999878,US,US-NY
US-0012,closed,Richards Field,38.9937706,-94.48010254,US,US-MO
US-0017,closed,Winter's Strip,60.3116,-151.320999,US,US-AK
US-0020,closed,Watson Airport,40.070802,-94.146103,US,US-MO
US-0021,closed,Marion Correctional Institution Heliport,29.3053,-82.172601,US,US-FL
US-0027,closed,R V Ranch Airport,33.551498,-96.189101,US,US-TX
US-0029,closed,Carrera Airpark,40.216599,-104.950997,US,US-CO
US-0030,closed,Markum Ranch Airport,32.695099,-97.511703,US,US-TX
US-0041,closed,Cleveland Airport,40.341702,-95.309998,US,US-MO
US-0043,closed,Sears Airport,32.203773,-100.042172,US,US-TX
US-0044,closed,Heckendorf Ranches-Georgia Pass Ranch Airport,39.408298,-105.836998,US,US-CO
US-0054,closed,Cibor Airport,43.00999832,-70.80000305,US,US-NH
US-0057,closed,Tuweep Airport,36.30083333,-113.0691667,US,US-AZ
US-0070,closed,Naval Air Station Albany,31.598611,-84.094167,US,US-GA
US-0086,medium_airport,Jim's Private Airport,33.59790039,-84.14440155,US,US-GA
US-0097,closed,Tremonton Municipal Airport,41.71479502,-112.1841431,US,US-UT
US-0099,closed,Lake Havasu City Airport,34.45727879,-114.3641138,US,US-AZ
US-0110,closed,Plane Haven Airport,42.450102,-78.237,US,US-NM
US-0112,closed,Bendinsky Airport,40.80009842,-76.11219788,US,US-PA
US-0133,closed,Amchitka Army Airfield,51.37777778,179.2591667,US,US-AK
US-0134,closed,CLM Ranch Airport,31.875099,-105.250999,US,US-TX
US-0146,closed,Idle Airpark,29.475201,-98.135803,US,US-TX
US-0150,closed,Basslake Airport,32.486801,-95.561897,US,US-TX
US-0155,closed,Rancho Grande Airport,30.0735,-101.429001,US,US-TX
US-0158,closed,Circle H Farm's Ltd Airport,36.283401,-103.016998,US,US-TX
US-0159,closed,Goodall Ranch Airport,32.027901,-99.1073,US,US-TX
US-0164,closed,Fisher's Landing Resort Airstrip,32.97425197,-114.4553089,US,US-AZ
US-0174,closed,Aurora Airpark,39.7325,-104.6547222,US,US-CO
US-0213,closed,Montana ARNG Heliport,45.805,-108.5666667,US,US-MT
US-0215,closed,Denton Field / College Field,33.27622475,-97.1330452,US,US-TX
US-0217,closed,Cape Sabine Airport,69.024167,-163.857225,US,US-AK
US-0226,closed,Tulsa Downtown Airpark,36.211,-96.0084,US,US-OK
US-0246,closed,Raco Army Airfield,46.35,-84.815,US,US-MI
US-0251,closed,Breckenridge Army Airfield,37.6903,-87.8395,US,US-KY
US-0254,medium_airport,Yuma Auxiliary AAF #2,32.548984,-114.511383,US,US-AZ
US-0255,closed,North Shore AAF,53.5126,-167.9218,US,US-AK
US-0260,closed,San Clemente Naval Auxiliary Air Station,32.94721,-118.53085,US,US-CA
US-0263,closed,Ravenswood Airport,42.01,-87.93,US,US-IL
US-0266,closed,Old Kona Airport,19.6448,-156.0114,US,US-HI
US-0267,closed,Morse Field,18.9163,-155.6773,US,US-HI
US-0269,closed,Cedar Creek Park Aerdorome,40.644907,-73.506528,US,US-NY
US-0270,closed,Stinson Field Municipal Airport,33.8518,-88.5878,US,US-MS
US-0273,closed,NAS Squantum,42.29772,-71.03371,US,US-MA
US-0274,closed,Ayresport Airport,31.6452,-84.3208,US,US-IN
US-0275,closed,Taylor Airport,32.7417,-99.2977,US,US-TX
US-0276,closed,Coronado Airport,35.1933,-106.5285,US,US-NM
US-0277,closed,Pete's Patch Airport,42.1338,-91.5851,US,US-IA
US-0280,closed,Irvine Airport,37.7188,-83.9998,US,US-KY
US-0281,closed,Frank Field,43.6733,-116.7722,US,US-ID
US-0283,closed,Reeves Auxillary Army Airfield #1,35.4531,-100.9825,US,US-TX
US-02AR,closed,Mount Comfort Airpark,36.090599,-94.209602,US,US-AR
US-0303,large_airport,atl,33.137551,-84.375,US,US-U-A
US-0305,closed,Walesboro Airport,39.142,-85.925,US,US-IN
US-0314,closed,Hereford Aux AAF,31.415925,-110.147806,US,US-AZ
US-0315,closed,Forrest Field,31.374521,-109.67488,US,US-AZ
US-0322,closed,Camp San Luis Obispo Army Airfield,35.3321,-120.7483,US,US-CA
US-0362,closed,Ambersand Beach Seaplane Base,27.826006,-80.431299,US,US-FL
US-0369,closed,Panama City Beach Airstrip,30.201273,-85.817422,US,US-FL
US-0384,closed,Beacon Station Air Strip,35.13047,-116.20977,US,US-U-A
US-0393,closed,Elizabeth James Airport,40.565017,-78.355865,US,US-PA
US-0419,closed,Zurik STOLport,40.347006,-82.777676,US,US-OH
US-0425,closed,Rockin 7 Ranch Airport,31.16046,-96.437469,US,US-TX
US-0483,closed,Terminal Island Airport/Allen Field,33.75,-118.257001,US,US-CA
US-0486,closed,Action Aero Airport,32.636246,-97.182234,US,US-TX
US-0505,closed,Flying M Ranch Airport,45.008023,-92.5946428,US,US-WI
US-0507,closed,Natomas Field,38.638237,-121.515236,US,US-CA
US-0517,closed,Young's Airport,31.585,-83.7291667,US,US-GA
US-0531,closed,Sowieja Airport,44.6344106,-93.072436,US,US-MN
US-0535,closed,Sandy River Federal I Airport,56.226756,-160.230109,US,US-AK
US-0536,closed,David River Airport,55.913896,-161.638059,US,US-AK
US-0537,closed,Wide Bay Airport,57.3717,-156.41851,US,US-AK
US-0559,closed,White Mountain Gateway Airport,43.820352,-71.133957,US,US-NH
US-0571,medium_airport,Williston Basin International Airport (U.C.),48.258387,-103.748797,US,US-ND
US-0609,closed,Henry C. Mustin Naval Air Facility,39.89138,-75.162376,US,US-PA
US-0610,closed,Jasper Ridge Ranch Airport,39.0802,-104.6798167,US,US-CO
US-0615,closed,Lee Field,43.028826,-71.642754,US,US-NH
US-0619,closed,Wika Airport,61.039836,-149.763295,US,US-AK
US-0647,closed,Hagemeyer Airport,39.44358,-84.042988,US,US-OH
US-0742,medium_airport,34S Airport,19.145168,-16.875,US,US-U-A
US-0744,closed,Fort Kent Municipal Airport,47.204206,-68.579212,US,US-ME
US-0745,closed,Watson Airport,44.175925,-68.834624,US,US-ME
US-0746,closed,Fernald Field,44.647284,-68.901057,US,US-ME
US-0747,closed,Lucky Airport,44.904288,-68.808365,US,US-ME
US-0748,closed,St. Croix Airport,45.130651,-67.304735,US,US-ME
US-0749,closed,Ashland airport,46.59822,-68.393795,US,US-ME
US-0750,closed,Ryders Skyport,44.284875,-75.380445,US,US-NY
US-0751,closed,Sunbright Heliport,37.925892,-84.392236,US,US-KY
US-0764,closed,Waikoloa Air Strip,19.918787,-155.863337,US,US-HI
US-0768,closed,Dream Fields Airport,30.95449,-88.465195,US,US-MS
US-0831,closed,Lehman Airport,41.3195,-76.044401,US,US-PA
US-0869,closed,Jamros Airport,46.497886,-87.512548,US,US-MI
US-0880,closed,Opa Locka West Airport,25.952481,-80.419152,US,US-FL
US-0888,closed,Lyons Airpark,34.489747,-85.793858,US,US-AL
US-0892,closed,Victory Field,34.0784,-99.289526,US,US-TX
US-0898,closed,Bunn Airport,39.393103,-90.723736,US,US-IL
US-0899,closed,Sellers Airport,41.513921,-88.937579,US,US-IN
US-0927,closed,Werries Airport,39.80637,-90.367778,US,US-IL
US-0930,closed,Wildcat Air Landing Area,40.4347578,-86.7652847,US,US-IN
US-0931,closed,Cascabel Air Park,32.300662,-110.364423,US,US-AZ
US-0944,closed,Lamesa Army Airfield,32.844721,-101.92,US,US-TX
US-0978,closed,Lake Washington Airport,33.107344,-91.06844,US,US-MS
US-0985,closed,Balcer Aero South Airport,38.505465,-92.21799,US,US-MO
US-1018,closed,Elliott Homestead Landing Strip,42.244104,-74.699387,US,US-NY
US-1019,closed,Airlift Helicopters Heliport,39.616917,-119.895933,US,US-NV
US-1020,closed,Kardys Airport,29.576062,-98.246956,US,US-TX
US-1024,closed,Keiley Ranch Strip Airport,46.778673,-112.665658,US,US-MT
US-1027,closed,Hanson Field,40.622509,-99.640115,US,US-NE
US-1028,closed,Barton Oaks Heliport,30.26395,-97.780596,US,US-TX
US-1029,closed,Igloo Heliport,63.188748,-149.363855,US,US-AK
US-1030,closed,Hayesport Airport,33.543448,-96.975431,US,US-TX
US-1031,closed,Crists' Sky Ranch Airport,40.622226,-96.901972,US,US-NE
US-1032,closed,Sportsmans Field,45.3538165,-111.7352525,US,US-MT
US-1033,closed,Donovan Airstrip,44.926931,-113.272078,US,US-MT
US-1034,closed,Hirschy Landing Strip,45.438041,-113.435281,US,US-MT
US-1035,closed,Hilltop Airport,33.605389,-84.655766,US,US-GA
US-1038,closed,Conner Airport,35.097004,-115.221257,US,US-CA
US-1039,closed,Haynesville Airport,32.986107,-93.138785,US,US-LA
US-1040,closed,Ox Bow Ranch Airport,46.978202,-112.001854,US,US-MT
US-1041,closed,Miami Gliderport Landing Strip,25.608162,-80.474778,US,US-FL
US-1042,closed,Idabel Airport,33.904849,-94.845259,US,US-OK
US-1043,closed,Speedway Airport,39.799433,-86.356332,US,US-IN
US-1045,closed,Rocky Ford STOLport,30.501043,-83.390147,US,US-FL
US-1049,closed,Ashley Airport,35.650111,-95.857941,US,US-OK
US-1051,closed,Florida Power Corp General HQ Helistop,27.7392,-82.681488,US,US-FL
US-1055,closed,Craig Airport,32.916793,-97.1839,US,US-TX
US-1056,closed,Standish Industrial Airport,43.979745,-83.974159,US,US-MI
US-1058,closed,Grandpappy Point Landing Strip,33.8526021,-96.6463849,US,US-TX
US-1059,closed,Pine Acres Airport,40.349854,-80.904326,US,US-OH
US-1098,closed,Big Flat Airstrip,45.040686,-119.571947,US,US-OR
US-1099,closed,Los Muertos Airport,30.20437,-103.251083,US,US-TX
US-21PN,closed,Burle-Lancaster Heliport,40.056801,-76.280197,US,US-PA
US-2N8,closed,Marlboro Airport,40.36629868,-74.2539978,US,US-NJ
US-3NJ9,closed,Westbrook Valley Airport,41.0779,-74.3274,US,US-NJ
US-4WI7,closed,Gopher STOL Airport,44.6411,-91.512703,US,US-WI
US-59S,closed,Evergreen Field,45.61999893,-122.5299988,US,US-WA
US-7GA6,closed,Holder's Field,33.3615,-84.1446,US,US-GA
US-93TX,closed,Putz Aero Inc Airport,30.915738,-96.685774,US,US-TX
US-BPA,closed,Grumman Bethpage Airport,40.74940109,-73.4960022,US,US-NY
US-CA64,closed,Gilbreath Bros Duck Club Airport,35.686901,-119.599998,US,US-CA
US-LA03,closed,Daniel Airport,30.353201,-91.282097,US,US-LA
US-NJ77,closed,Caven Point USAR Center Heliport,40.650101,-74.0829,US,US-NJ
US-PA47,closed,Jim Shearer Airport,41.852798,-80.407303,US,US-PA
US-TX54,closed,Aero Estates Airport,33.298501,-96.863897,US,US-TX
UT01,closed,FHP Hospital Heliport,40.716702,-111.889,US,US-UT
UT06,closed,Rogers Roost Airport,38.966599,-109.720001,US,US-UT
UT07,closed,Air Village Strip,40.424999,-109.592002,US,US-UT
UT18,closed,U S Forest Service Heliport,40.7533,-111.847,US,US-UT
UT20,closed,Channel 4 Heliport,40.732396,-111.955002,US,US-UT
UT27,closed,Hurricane Mesa Airport,37.251099,-113.209,US,US-UT
UT59,closed,Needles Outpost Airport,38.17580032,-109.7440033,US,US-UT
UT76,closed,Phc Hospital Heliport,40.716702,-111.889,US,US-UT
VA15,closed,Stokes Airport,37.6563,-78.044997,US,US-VA
VA22,closed,Big River Ranch Airport,36.675097,-78.695,US,US-VA
VA59,closed,Weatherly & Son Airport,36.6357,-76.151603,US,US-VA
VA63,closed,Twin River Airport,37.679434,-79.4202,US,US-VA
VA86,closed,Buddy Davis Field,38.689301,-78.706398,US,US-VA
VA90,closed,Hudgins Farm Ultralightport,37.496799,-76.413597,US,US-VA
VA95,closed,Spring Valley Airport,37.597099,-77.8003,US,US-VA
VG23,closed,Smith Airport,38.927898,-77.562798,US,US-VA
VT29,closed,Mad River Fly-In Airport,44.226447,-72.795403,US,US-VT
W18,closed,Suburban Airport,39.0769,-76.828003,US,US-MD
W79,closed,Tappahannock Municipal Airport,37.92509842,-76.87159729,US,US-VA
WA10,closed,Gosney Airport,43.722197,-106.667,US,US-WY
WA11,closed,Boeing Military Airplanes Heliport,47.522598,-122.305,US,US-WA
WA17,closed,Majerle Strip STOLport,47.755316,-121.98235,US,US-WA
WA20,closed,Gray Ranch Airport,46.848098,-118.177002,US,US-WA
WA32,closed,Stonehedge Heliport,46.974998,-122.7897,US,US-WA
WA39,closed,Woodfield Airport,46.1278,-119.017997,US,US-WA
WA41,closed,Bear Canyon West Field,46.5989,-122.484,US,US-WA
WA70,closed,Frosty Creek Airport,48.5777,-118.985001,US,US-WA
WI02,closed,Turtle Airport,42.507,-88.914802,US,US-WI
WI48,closed,Edinger Field,44.0047,-88.870903,US,US-WI
WI54,closed,Corinth Airport,44.999401,-90.149597,US,US-WI
WI61,closed,Ashenfelter Aerodrome,43.3489,-87.994301,US,US-WI
WI66,closed,Smilin' Sam's Airport,42.5872,-88.658203,US,US-WI
WI71,closed,Weedhopper Meadow Airport,42.687543,-88.602678,US,US-WI
WI72,closed,Martin Fierro Airport,42.799999,-90.5718,US,US-WI
WI74,closed,Pfaffenroth Private Airport,43.924999,-88.667603,US,US-WI
WI88,closed,Mount Fuji Airport,42.625,-88.450104,US,US-WI
WI90,closed,Speedwing Field,44.296101,-90.043701,US,US-WI
WJBK,closed,Berkley Municipal Heliport,37.8666,-122.3065,US,US-CA
WN04,closed,Erickson Ranch Airport,48.39239883,-118.098999,US,US-WA
WN34,closed,Ethel International Airport,46.530427,-122.686658,US,US-WA
WN46,closed,Battle Creek Airport,43.067501,-88.508698,US,US-WI
WN89,closed,Lee's Airport,47.887699,-117.344002,US,US-WA
WS05,closed,Lonely Pines Airport,45.4772,-90.625098,US,US-WI
WS08,closed,Five Corners Airways Airport,44.417999,-88.376999,US,US-WI
WV23,closed,Louis Bennett Field,39.091499,-80.469498,US,US-WV
WY02,closed,Iberlin Ranch Nr 3 Airport,43.1916,-104.938003,US,US-WY
X-KDEN,closed,Denver Stapleton International Airport,39.77420044,-104.8789978,US,US-CO
XS02,closed,Tarrant County Water Control Heliport,32.7551,-97.343597,US,US-TX
XS04,closed,East Texas Medical Center Crockett Heliport,31.325001,-95.439003,US,US-TX
XS06,closed,Flying B Ranch Airport,32.298501,-97.149498,US,US-TX
XS10,closed,Aransas National Wildlife Refuge Airport,28.124533,-96.798692,US,US-TX
XS28,closed,North Willis Airport,30.0266,-94.4627,US,US-TX
XS29,closed,Sonny Broussard Landing Strip,29.990801,-94.422401,US,US-TX
XS34,closed,Skylark Airport,32.312183,-96.487355,US,US-TX
XS42,closed,Agricultural Supplies Airport,28.929399,-99.080299,US,US-TX
XS46,closed,Port O'Connor Private Heliport,28.429725,-96.444419,US,US-TX
XS53,closed,Price Ranch Airport,28.5961,-99.571404,US,US-TX
XS63,closed,Texas Air Museum Airport,26.228701,-97.560799,US,US-TX
XS73,closed,Double D Ranch Airport,29.8736,-97.288302,US,US-TX
XS74,closed,Diamondaire Airport,31.6082,-97.162804,US,US-TX
XS92,closed,Jackson /Bill/ Airport,33.146,-97.712502,US,US-TX
XS95,closed,Marty Ranch Airport,29.676901,-96.970497,US,US-TX
X-TA37,closed,Belo Broadcasting Heliport,32.775101,-96.805002,US,US-TX
X-US001,closed,Pike Airfield,43.45999908,-71.55999756,US,US-NH
SUAA,medium_airport,Angel S Adami Airport,-34.7892,-56.264702,UY,UY-MO
SUDU,medium_airport,Santa Bernardina International Airport,-33.35889816,-56.49919891,UY,UY-DU
SULS,medium_airport,Capitan Corbeta CA Curbelo International Airport,-34.85509872,-55.09429932,UY,UY-MA
SUMU,large_airport,Carrasco International /General C L Berisso Airport,-34.838402,-56.0308,UY,UY-CA
SUSO,medium_airport,Nueva Hesperides International Airport,-31.43849945,-57.98529816,UY,UY-SA
UTNU,medium_airport,Urgench Airport,41.58430099,60.64170074,UZ,UZ-XO
UTSB,medium_airport,Bukhara Airport,39.77500153,64.48329926,UZ,UZ-BU
UTSS,medium_airport,Samarkand Airport,39.70050049,66.9838028,UZ,UZ-SA
UTST,medium_airport,Termez Airport,37.2867012,67.30999756,UZ,UZ-SU
UTTP,medium_airport,Tashkent East Airport,41.31269836,69.3914032,UZ,UZ-TO
UTTT,large_airport,Tashkent International Airport,41.25790024,69.28119659,UZ,UZ-TO
UZ-0040,closed,Payark Airport,39.93780136,66.86660004,UZ,UZ-SA
UZ-0053,closed,Toy Tepa Airport,41.07550049,69.34512329,UZ,UZ-TO
UZ-0148,closed,Komsomolsk-na-Ustyurte Airport,44.024526,58.2515106,UZ,UZ-QR
TVSA,medium_airport,Argyle International Airport,13.156695,-61.149945,VC,VC-U-A
TVSB,medium_airport,J F Mitchell Airport,12.98840046,-61.26200104,VC,VC-06
TVSC,medium_airport,Canouan Airport,12.699,-61.3424,VC,VC-06
TVSM,medium_airport,Mustique Airport,12.88790035,-61.18019867,VC,VC-06
TVSU,medium_airport,Union Island International Airport,12.60013485,-61.41194534,VC,VC-06
TVSV,closed,E. T. Joshua Airport,13.1443,-61.210899,VC,VC-04
SVAC,medium_airport,Oswaldo Guevara Mujica Airport,9.553375244,-69.23786926,VE,VE-P
SVAN,medium_airport,Anaco Airport,9.430225372,-64.47072601,VE,VE-B
SVBC,large_airport,General José Antonio Anzoategui International Airport,10.111111,-64.692222,VE,VE-B
SVBI,medium_airport,Barinas Airport,8.615,-70.21416667,VE,VE-E
SVBL,medium_airport,El Libertador Airbase,10.18337536,-67.55731964,VE,VE-D
SVBM,medium_airport,Barquisimeto International Airport,10.04274654,-69.35861969,VE,VE-K
SVBS,medium_airport,Escuela Mariscal Sucre Airport,10.24997807,-67.64942169,VE,VE-D
SVCB,medium_airport,"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar",8.122160912,-63.53695679,VE,VE-F
SVCD,medium_airport,Caicara del Orinoco Airport,7.625510216,-66.16280365,VE,VE-F
SVCL,medium_airport,Calabozo Airport,8.924655914,-67.41709137,VE,VE-J
SVCN,medium_airport,Canaima Airport,6.231988907,-62.85443115,VE,VE-F
SVCO,medium_airport,Carora Airport,10.17560291,-70.06521606,VE,VE-K
SVCP,medium_airport,General Francisco Bermúdez Airport,10.66001415,-63.2616806,VE,VE-R
SVCR,medium_airport,José Leonardo Chirinos Airport,11.4149437,-69.68090057,VE,VE-I
SVCS,medium_airport,Oscar Machado Zuluaga Airport,10.28611088,-66.8161087,VE,VE-M
SVCU,medium_airport,Cumaná (Antonio José de Sucre) Airport,10.45033264,-64.13047028,VE,VE-R
SVED,medium_airport,El Dorado Airport,6.733333111,-61.58333206,VE,VE-F
SVEZ,medium_airport,Elorza Airport,7.083333015,-69.53333282,VE,VE-C
SVFM,medium_airport,Francisco de Miranda Airport,10.48503304,-66.84351349,VE,VE-M
SVGD,medium_airport,Guasdalito Airport,7.233333111,-70.80000305,VE,VE-C
SVGI,medium_airport,Guiria Airport,10.57407761,-62.31266785,VE,VE-R
SVGU,medium_airport,Guanare Airport,9.02694416,-69.75514984,VE,VE-P
SVJC,medium_airport,Josefa Camejo International Airport,11.78077507,-70.15149689,VE,VE-I
SVJM,medium_airport,San Juan de Los Morros Airport,9.906952858,-67.37963867,VE,VE-J
SVLF,medium_airport,La Fria Airport,8.239167213,-72.27102661,VE,VE-S
SVMC,medium_airport,La Chinita International Airport,10.55820847,-71.7278595,VE,VE-V
SVMD,medium_airport,Alberto Carnevalli Airport,8.582078,-71.161041,VE,VE-L
SVMG,medium_airport,Del Caribe Santiago Mariño International Airport,10.91260338,-63.96659851,VE,VE-O
